firm_id,Short Form Origin Match Law Firm Name,Law Firm Full Name,Law Firm Graphics Name,Law360 Index Name,Law360 Surveys Dropdown Name,yoda_id,yoda_guid,yoda_url,Law360 Salesdesk ID,Law Firm Status,Notes,NonUS,NonUS Firm Send Survey,total_attorneys,attorneys_method,surveys_dropdown,ENTITY TYPE
MIL3071,Miller Nash,Miller Nash LLP,Miller Nash,Miller Nash,Miller Nash,1112788,urn:entity:lfm-1112788,https://yoda.lexisai.aws.lexis.com/lawfirms/1112788,4c52dd5dcc956f21c400210e,CURRENT,,,,,,Include,
MIL3104,Miles & Stockbridge,Miles & Stockbridge PC,Miles & Stockbridge,Miles & Stockbridge,Miles & Stockbridge,307725,urn:entity:lfm-307725,https://yoda.lexisai.aws.lexis.com/lawfirms/307725,4c52dd5dcc956f21c40020fe,CURRENT,,,,,,Include,
MIL3120,Milber Makris,Milber Makris Plousadis & Seiden LLP,Milber Makris,Milber Makris,Milber Makris,352750,urn:entity:lfm-352750,https://yoda.lexisai.aws.lexis.com/lawfirms/352750,4c52dd5dcc956f21c40020fc,CURRENT,,,,,,Include,
MIL4207,Miller & Chevalier,Miller & Chevalier Chtd.,Miller & Chevalier,Miller & Chevalier,Miller & Chevalier,308223,urn:entity:lfm-308223,https://yoda.lexisai.aws.lexis.com/lawfirms/308223,4c52dd5dcc956f21c4002100,CURRENT,,,,,,Include,
MIL5929,Miller Canfield,Miller Canfield Paddock & Stone PLC,Miller Canfield,Miller Canfield,Miller Canfield,308146,urn:entity:lfm-308146,https://yoda.lexisai.aws.lexis.com/lawfirms/308146,4c52dd5dcc956f21c4002106,CURRENT,,,,,,Include,
MIL6078,Miller & Martin,Miller & Martin PLLC,Miller & Martin,Miller & Martin,Miller & Martin,709486,urn:entity:lfm-709486,https://yoda.lexisai.aws.lexis.com/lawfirms/709486,4c52dd5dcc956f21c4002101,CURRENT,,,,,,Include,
MIL6748,Milbank Tweed,Milbank LLP,Milbank,Milbank LLP,Milbank LLP,112784,urn:entity:lfm-112784,https://yoda.lexisai.aws.lexis.com/lawfirms/112784,4c52dd5dcc956f21c40020fb,CURRENT,,,,,,Include,
MIL7966,Miller Johnson,Miller Johnson Snell & Cummiskey,Miller Johnson,Miller Johnson,Miller Johnson,601547,urn:entity:lfm-601547,https://yoda.lexisai.aws.lexis.com/lawfirms/601547,4c52dd5dcc956f21c4002108,CURRENT,,,,,,Include,
MIL9673,Miller Barondess,Miller Barondess LLP,Miller Barondess,Miller Barondess,Miller Barondess,2863312,urn:entity:lfm-2863312,https://yoda.lexisai.aws.lexis.com/lawfirms/2863312,,CURRENT,,,,,,Include,
MIN4022,Mintz Levin,Mintz Levin Cohn Ferris Glovsky and Popeo PC,Mintz,Mintz Levin,Mintz Levin,308397,urn:entity:lfm-308397,https://yoda.lexisai.aws.lexis.com/lawfirms/308397,4c52dd5dcc956f21c400211a,CURRENT,,,,,,Include,
MIN9269,Mintzer Sarowitz,Mintzer Sarowitz Zeris Ledva & Meyers LLP,Mintzer Sarowitz,Mintzer Sarowitz,Mintzer Sarowitz,373796,urn:entity:lfm-373796,https://yoda.lexisai.aws.lexis.com/lawfirms/373796,4c52dd5dcc956f21c400211b,CURRENT,,,,,,Include,
MIR4980,Mirick O'Connell,Mirick O'Connell DeMallie & Lougee LLP,Mirick O'Connell,Mirick O'Connell,Mirick O'Connell,584465,urn:entity:lfm-584465,https://yoda.lexisai.aws.lexis.com/lawfirms/584465,4c52dd5dcc956f21c400211e,CURRENT,,,,,,Include,
MIT5728,Mitchell Silberberg,Mitchell Silberberg & Knupp LLP,Mitchell Silberberg,Mitchell Silberberg,Mitchell Silberberg,120297,urn:entity:lfm-120297,https://yoda.lexisai.aws.lexis.com/lawfirms/120297,4c52dd5dcc956f21c4002123,CURRENT,,,,,,Include,
MIT5761,Mitchell Williams,Mitchell Williams Selig Gates & Woodyard PLLC,Mitchell Williams,Mitchell Williams,Mitchell Williams,52619,urn:entity:lfm-52619,https://yoda.lexisai.aws.lexis.com/lawfirms/52619,4c52dd5dcc956f21c4002124,CURRENT,,,,,,Include,
MON3213,Montgomery McCracken,Montgomery McCracken Walker & Rhoads LLP,Montgomery McCracken,Montgomery McCracken,Montgomery McCracken,286116,urn:entity:lfm-286116,https://yoda.lexisai.aws.lexis.com/lawfirms/286116,4c52dd5dcc956f21c4002134,CURRENT,,,,,,Include,
MOO1339,Moore Ingram Johnson,Moore Ingram Johnson & Steele LLP,Moore Ingram,Moore Ingram,Moore Ingram,709610,urn:entity:lfm-709610,https://yoda.lexisai.aws.lexis.com/lawfirms/709610,4c52dd5dcc956f21c400213e,CURRENT,,,,,,Include,
MOO4584,Moore & Van Allen,Moore & Van Allen PLLC,Moore & Van Allen,Moore & Van Allen,Moore & Van Allen,1112316,urn:entity:lfm-1112316,https://yoda.lexisai.aws.lexis.com/lawfirms/1112316,4c52dd5dcc956f21c400213b,CURRENT,,,,,,Include,
MOR2268,Morrison Foerster,Morrison Foerster LLP,Morrison Foerster,Morrison Foerster,Morrison Foerster,75374,urn:entity:lfm-75374,https://yoda.lexisai.aws.lexis.com/lawfirms/75374,4c52dd5dcc956f21c4002157,CURRENT,,,,,,Include,
MOR4763,Morrison Cohen,Morrison Cohen LLP,Morrison Cohen,Morrison Cohen,Morrison Cohen,410778,urn:entity:lfm-410778,https://yoda.lexisai.aws.lexis.com/lawfirms/410778,4c52dd5dcc956f21c4002158,CURRENT,,,,,,Include,
MOR4976,Morris Nichols,Morris Nichols Arsht & Tunnell LLP,Morris Nichols,Morris Nichols,Morris Nichols,287558,urn:entity:lfm-287558,https://yoda.lexisai.aws.lexis.com/lawfirms/287558,4c52dd5dcc956f21c4002154,CURRENT,,,,,,Include,
MOR5227,Morgan & Morgan,Morgan & Morgan,Morgan & Morgan,Morgan & Morgan,Morgan & Morgan,683718,urn:entity:lfm-683718,https://yoda.lexisai.aws.lexis.com/lawfirms/683718,4c52dd5dcc956f21c4002144,CURRENT,,,,,,Include,
MOR5748,Morrison Mahoney,Morrison Mahoney LLP,Morrison Mahoney,Morrison Mahoney,Morrison Mahoney,271418,urn:entity:lfm-271418,https://yoda.lexisai.aws.lexis.com/lawfirms/271418,4c52dd5dcc956f21c4002159,CURRENT,,,,,,Include,
MOR5767,Morris Bart,Morris Bart Attorneys At Law,Morris Bart,Morris Bart,Morris Bart,502848,urn:entity:lfm-502848,https://yoda.lexisai.aws.lexis.com/lawfirms/502848,55bb89d7773f1f3672000d99,CURRENT,,,,,,Include,
MOR6762,Morris Manning,Morris Manning & Martin LLP,Morris Manning,Morris Manning,Morris Manning,290916,urn:entity:lfm-290916,https://yoda.lexisai.aws.lexis.com/lawfirms/290916,4c52dd5dcc956f21c4002153,CURRENT,,,,,,Include,
MOR8926,Morgan Lewis,Morgan Lewis & Bockius LLP,Morgan Lewis,Morgan Lewis,Morgan Lewis,121406,urn:entity:lfm-121406,https://yoda.lexisai.aws.lexis.com/lawfirms/121406,4c52dd5dcc956f21c4002147,CURRENT,,,,,,Include,
MOS4154,Moss & Barnett,Moss & Barnett,Moss & Barnett,Moss & Barnett,Moss & Barnett,629088,urn:entity:lfm-629088,https://yoda.lexisai.aws.lexis.com/lawfirms/629088,4c52dd5dcc956f21c4002162,CURRENT,,,,,,Include,
MOS8036,Moses & Singer,Moses & Singer LLP,Moses & Singer,Moses & Singer,Moses & Singer,410898,urn:entity:lfm-410898,https://yoda.lexisai.aws.lexis.com/lawfirms/410898,4c52dd5dcc956f21c4002160,CURRENT,,,,,,Include,
MOT6450,Motley Rice,Motley Rice LLC,Motley Rice,Motley Rice,Motley Rice,503014,urn:entity:lfm-503014,https://yoda.lexisai.aws.lexis.com/lawfirms/503014,4c52dd5dcc956f21c4002163,CURRENT,,,,,,Include,
MOU4666,Mound Cotton,Mound Cotton Wollan & Greengrass LLP,Mound Cotton,Mound Cotton,Mound Cotton,200502,urn:entity:lfm-200502,https://yoda.lexisai.aws.lexis.com/lawfirms/200502,4c52dd5dcc956f21c4002166,CURRENT,,,,,,Include,
MUC1134,Much Shelist,Much Shelist PC,Much Shelist,Much Shelist,Much Shelist,770496,urn:entity:lfm-770496,https://yoda.lexisai.aws.lexis.com/lawfirms/770496,4c52dd5dcc956f21c400216e,CURRENT,,,,,,Include,
MUN2899,Munger Tolles,Munger Tolles & Olson LLP,Munger Tolles,Munger Tolles,Munger Tolles,121965,urn:entity:lfm-121965,https://yoda.lexisai.aws.lexis.com/lawfirms/121965,4c52dd5dcc956f21c4002179,CURRENT,,,,,,Include,
MUN3551,Munck Wilson,Munck Wilson Mandala LLP,Munck Wilson,Munck Wilson,Munck Wilson,1311406,urn:entity:lfm-1311406,https://yoda.lexisai.aws.lexis.com/lawfirms/1311406,50e724783d244c18ee0057d5,CURRENT,,,,,,Include,
MUN4377,Munsch Hardt,Munsch Hardt Kopf & Harr PC,Munsch Hardt,Munsch Hardt,Munsch Hardt,1113711,urn:entity:lfm-1113711,https://yoda.lexisai.aws.lexis.com/lawfirms/1113711,4c52dd5dcc956f21c400217a,CURRENT,,,,,,Include,
MUR2202,Murtha Cullina,Murtha Cullina LLP,Murtha Cullina,Murtha Cullina,Murtha Cullina,273103,urn:entity:lfm-273103,https://yoda.lexisai.aws.lexis.com/lawfirms/273103,4c52dd5dcc956f21c400218c,CURRENT,,,,,,Include,
MUR2383,Murchison & Cumming,Murchison & Cumming LLP,Murchison & Cumming,Murchison & Cumming,Murchison & Cumming,122187,urn:entity:lfm-122187,https://yoda.lexisai.aws.lexis.com/lawfirms/122187,4c52dd5dcc956f21c400217b,CURRENT,,,,,,Include,
MUS1392,Musick Peeler,Musick Peeler & Garrett LLP,,Musick Peeler,Musick Peeler,75375,urn:entity:lfm-75375,https://yoda.lexisai.aws.lexis.com/lawfirms/75375,4c52dd5dcc956f21c400218d,CURRENT,,,,,,Include,
NEA5656,Neal Gerber,Neal Gerber & Eisenberg LLP,Neal Gerber,Neal Gerber,Neal Gerber,770741,urn:entity:lfm-770741,https://yoda.lexisai.aws.lexis.com/lawfirms/770741,4c52dd56cc956f21c4001528,CURRENT,,,,,,Include,
NEL6571,Nelson Mullins,Nelson Mullins Riley & Scarborough LLP,Nelson Mullins,Nelson Mullins,Nelson Mullins,721334,urn:entity:lfm-721334,https://yoda.lexisai.aws.lexis.com/lawfirms/721334,4c52dd5dcc956f21c40021a4,CURRENT,,,,,,Include,
NEX4110,Nexsen Pruet,Nexsen Pruet LLC,Nexsen Pruet,Nexsen Pruet,Nexsen Pruet,1113515,urn:entity:lfm-1113515,https://yoda.lexisai.aws.lexis.com/lawfirms/1113515,4c52dd5dcc956f21c40021b0,CURRENT,,,,,,Include,
NIL2967,Nilan Johnson,Nilan Johnson Lewis PA,Nilan Johnson,Nilan Johnson,Nilan Johnson,622279,urn:entity:lfm-622279,https://yoda.lexisai.aws.lexis.com/lawfirms/622279,4c52dd5dcc956f21c40021ba,CURRENT,,,,,,Include,
NIX1069,Nixon Peabody,Nixon Peabody LLP,Nixon Peabody,Nixon Peabody,Nixon Peabody,270823,urn:entity:lfm-270823,https://yoda.lexisai.aws.lexis.com/lawfirms/270823,4c52dd5dcc956f21c40021c2,CURRENT,,,,,,Include,
NOR3218,Norris McLaughlin,Norris McLaughlin & Marcus PA,Norris McLaughlin,Norris McLaughlin,Norris McLaughlin,373125,urn:entity:lfm-373125,https://yoda.lexisai.aws.lexis.com/lawfirms/373125,4c52dd5dcc956f21c40021cd,CURRENT,,,,,,Include,
NOR7957,Norton Rose Fulbright,Norton Rose Fulbright,Norton Rose Fulbright,Norton Rose,Norton Rose,115605,urn:entity:lfm-115605,https://yoda.lexisai.aws.lexis.com/lawfirms/115605,4dd12f94b2af3e4c99001780,CURRENT,,,,,,Include,
NOS9631,Nossaman,Nossaman LLP,Nossaman,Nossaman LLP,Nossaman LLP,92764,urn:entity:lfm-92764,https://yoda.lexisai.aws.lexis.com/lawfirms/92764,4c52dd5ecc956f21c40021e5,CURRENT,,,,,,Include,
NUT1674,Nutter McClennen,Nutter McClennen & Fish LLP,Nutter,Nutter McClennen,Nutter McClennen,551546,urn:entity:lfm-551546,https://yoda.lexisai.aws.lexis.com/lawfirms/551546,4c52dd5dcc956f21c40021d7,CURRENT,,,,,,Include,
NYE3832,Nyemaster Goode,Nyemaster Goode PC,Nyemaster Goode,Nyemaster Goode,Nyemaster Goode,820272,urn:entity:lfm-820272,https://yoda.lexisai.aws.lexis.com/lawfirms/820272,4c52dd5dcc956f21c40021d9,CURRENT,,,,,,Include,
OBE4157,Obermayer Rebmann,Obermayer Rebmann Maxwell & Hippel LLP,Obermayer Rebmann,Obermayer Rebmann,Obermayer Rebmann,899620,urn:entity:lfm-899620,https://yoda.lexisai.aws.lexis.com/lawfirms/899620,4c52dd5dcc956f21c40021db,CURRENT,,,,,,Include,
OBL6490,Oblon McClelland,Oblon McClelland Maier & Neustadt LLP,Oblon McClelland,Oblon McClelland,Oblon McClelland,309581,urn:entity:lfm-309581,https://yoda.lexisai.aws.lexis.com/lawfirms/309581,,CURRENT,,,,,,Include,
OFF9682,Offit Kurman,Offit Kurman Attorneys At Law,Offit Kurman,Offit Kurman,Offit Kurman,531896,urn:entity:lfm-531896,https://yoda.lexisai.aws.lexis.com/lawfirms/531896,4c52dd5ecc956f21c40021f1,CURRENT,,,,,,Include,
OGL7287,Ogletree Deakins,Ogletree Deakins Nash Smoak & Stewart PC,Ogletree,Ogletree Deakins,Ogletree Deakins,22739,urn:entity:lfm-22739,https://yoda.lexisai.aws.lexis.com/lawfirms/22739,4c52dd5ecc956f21c40021f7,CURRENT,,,,,,Include,
OHM3563,O'Hagan Meyer,O'Hagan Meyer,O'Hagan Meyer,O'Hagan Meyer,O'Hagan Meyer,3020291,urn:entity:lfm-3020291,https://yoda.lexisai.aws.lexis.com/lawfirms/3020291,55803a6bf27a4b2f5b0218f6,CURRENT,,,,,,Include,
OLS8852,Olshan Frome,Olshan Frome Wolosky LLP,Olshan Frome,Olshan Frome Wolosky,Olshan Frome Wolosky,411738,urn:entity:lfm-411738,https://yoda.lexisai.aws.lexis.com/lawfirms/411738,4c52dd5ecc956f21c4002202,CURRENT,,,,,,Include,
OMM7760,O'Melveny & Myers,O'Melveny & Myers LLP,O'Melveny,O'Melveny & Myers,O'Melveny & Myers,91530,urn:entity:lfm-91530,https://yoda.lexisai.aws.lexis.com/lawfirms/91530,4c52dd5ecc956f21c4002209,CURRENT,,,,,,Include,
ORR3556,Orrick Herrington,Orrick Herrington & Sutcliffe LLP,Orrick,Orrick Herrington,Orrick Herrington,105784,urn:entity:lfm-105784,https://yoda.lexisai.aws.lexis.com/lawfirms/105784,4c52dd5ecc956f21c4002216,CURRENT,,,,,,Include,
OUT7542,Outten & Golden,Outten & Golden LLP,Outten & Golden,Outten & Golden,Outten & Golden,409798,urn:entity:lfm-409798,https://yoda.lexisai.aws.lexis.com/lawfirms/409798,4c52dd5ecc956f21c4002227,CURRENT,,,,,,Include,
PAL1927,Paley Rothman,Paley Rothman,Paley Rothman,Paley Rothman,Paley Rothman,525303,urn:entity:lfm-525303,https://yoda.lexisai.aws.lexis.com/lawfirms/525303,,CURRENT,,,,,,Include,
PAR6184,Parsons Behle,Parsons Behle & Latimer PLC,Parsons Behle,Parsons Behle,Parsons Behle,1114464,urn:entity:lfm-1114464,https://yoda.lexisai.aws.lexis.com/lawfirms/1114464,4c52dd5ecc956f21c4002250,CURRENT,,,,,,Include,
PAR8806,Parker Poe,Parker Poe Adams & Bernstein LLP,Parker Poe,Parker Poe,Parker Poe,989647,urn:entity:lfm-989647,https://yoda.lexisai.aws.lexis.com/lawfirms/989647,4c52dd5ecc956f21c4002249,CURRENT,,,,,,Include,
PAS7520,Pashman Stein,Pashman Stein Walder Hayden PC,Pashman Stein,Pashman Stein,Pashman Stein,898199,urn:entity:lfm-898199,https://yoda.lexisai.aws.lexis.com/lawfirms/898199,4c52dd5ecc956f21c4002255,CURRENT,,,,,,Include,
PAT1859,Patterson + Sheridan,Patterson + Sheridan LLP,Patterson + Sheridan,Patterson & Sheridan,Patterson & Sheridan,211013,urn:entity:lfm-211013,https://yoda.lexisai.aws.lexis.com/lawfirms/211013,,CURRENT,,,,,,Include,
PAT3195,Patterson Belknap,Patterson Belknap Webb & Tyler LLP,Patterson Belknap,Patterson Belknap,Patterson Belknap,413057,urn:entity:lfm-413057,https://yoda.lexisai.aws.lexis.com/lawfirms/413057,4c52dd5ecc956f21c400225d,CURRENT,,,,,,Include,
PAU7660,Paul Hastings,Paul Hastings LLP,Paul Hastings,Paul Hastings,Paul Hastings,75783,urn:entity:lfm-75783,https://yoda.lexisai.aws.lexis.com/lawfirms/75783,4c52dd5ecc956f21c4002269,CURRENT,,,,,,Include,
PAU8288,Paul Weiss,Paul Weiss Rifkind Wharton & Garrison LLP,Paul Weiss,Paul Weiss,Paul Weiss,310334,urn:entity:lfm-310334,https://yoda.lexisai.aws.lexis.com/lawfirms/310334,4c52dd5ecc956f21c400226b,CURRENT,,,,,,Include,
PEC3730,Peckar & Abramson,Peckar & Abramson PC,Peckar & Abramson,Peckar & Abramson,Peckar & Abramson,201879,urn:entity:lfm-201879,https://yoda.lexisai.aws.lexis.com/lawfirms/201879,4c52dd5ecc956f21c400227a,CURRENT,,,,,,Include,
PER7986,Perkins Coie,Perkins Coie LLP,Perkins Coie,Perkins Coie,Perkins Coie,33910,urn:entity:lfm-33910,https://yoda.lexisai.aws.lexis.com/lawfirms/33910,4c52dd5ecc956f21c400228b,CURRENT,,,,,,Include,
PHE3946,Phelps Dunbar,Phelps Dunbar LLP,Phelps Dunbar,Phelps Dunbar,Phelps Dunbar,495765,urn:entity:lfm-495765,https://yoda.lexisai.aws.lexis.com/lawfirms/495765,4c52dd5ecc956f21c40022a1,CURRENT,,,,,,Include,
PHI4331,Phillips Nizer,Phillips Nizer LLP,Phillips Nizer,Phillips Nizer,Phillips Nizer,354110,urn:entity:lfm-354110,https://yoda.lexisai.aws.lexis.com/lawfirms/354110,4c52dd5ecc956f21c40022a9,CURRENT,,,,,,Include,
PHI7031,Phillips Lytle,Phillips Lytle LLP,Phillips Lytle,Phillips Lytle,Phillips Lytle,344109,urn:entity:lfm-344109,https://yoda.lexisai.aws.lexis.com/lawfirms/344109,4c52dd5ecc956f21c40022a7,CURRENT,,,,,,Include,
PHI9620,Phillips Murrah,Phillips Murrah,Phillips Murrah,Phillips Murrah,Phillips Murrah,1188933,urn:entity:lfm-1188933,https://yoda.lexisai.aws.lexis.com/lawfirms/1188933,4c52dd5ecc956f21c40022a8,CURRENT,,,,,,Include,
PIE2486,Pietragallo Gordon,Pietragallo Gordon Alfano Bosick & Raspanti LLP,Pietragallo Gordon,Pietragallo Gordon,Pietragallo Gordon,1251258,urn:entity:lfm-1251258,https://yoda.lexisai.aws.lexis.com/lawfirms/1251258,4c52dd5ecc956f21c40022b0,CURRENT,,,,,,Include,
PIE5769,Pierce Atwood,Pierce Atwood LLP,Pierce Atwood,Pierce Atwood,Pierce Atwood,511128,urn:entity:lfm-511128,https://yoda.lexisai.aws.lexis.com/lawfirms/511128,4c52dd5ecc956f21c40022ac,CURRENT,,,,,,Include,
PIL4685,Pillsbury Winthrop,Pillsbury Winthrop Shaw Pittman LLP,Pillsbury,Pillsbury Winthrop,Pillsbury Winthrop,75434,urn:entity:lfm-75434,https://yoda.lexisai.aws.lexis.com/lawfirms/75434,4c52dd5ecc956f21c40022b3,CURRENT,,,,,,Include,
PIL5888,Pillinger Miller,Pillinger Miller Tarallo LLP,Pillinger Miller,Pillinger Miller,Pillinger Miller,2799260,urn:entity:lfm-2799260,https://yoda.lexisai.aws.lexis.com/lawfirms/2799260,4c52dd5ecc956f21c40022b2,CURRENT,,,,,,Include,
PLU5054,Plunkett Cooney,Plunkett Cooney PC,Plunkett Cooney,Plunkett Cooney,Plunkett Cooney,585704,urn:entity:lfm-585704,https://yoda.lexisai.aws.lexis.com/lawfirms/585704,4c52dd5ecc956f21c40022bf,CURRENT,,,,,,Include,
POL2609,Polsinelli,Polsinelli PC,Polsinelli,Polsinelli,Polsinelli,833780,urn:entity:lfm-833780,https://yoda.lexisai.aws.lexis.com/lawfirms/833780,4c52dd5ecc956f21c40022c6,CURRENT,,,,,,Include,
POR1665,Porter Hedges,Porter Hedges LLP,Porter Hedges,Porter Hedges,Porter Hedges,1114319,urn:entity:lfm-1114319,https://yoda.lexisai.aws.lexis.com/lawfirms/1114319,4c52dd5ecc956f21c40022ce,CURRENT,,,,,,Include,
POR3972,Porter Wright,Porter Wright Morris & Arthur LLP,Porter Wright,Porter Wright,Porter Wright,311266,urn:entity:lfm-311266,https://yoda.lexisai.aws.lexis.com/lawfirms/311266,4c52dd5ecc956f21c40022d2,CURRENT,,,,,,Include,
POR9170,Porzio Bromberg,Porzio Bromberg & Newman PC,Porzio Bromberg,Porzio Bromberg,Porzio Bromberg,414774,urn:entity:lfm-414774,https://yoda.lexisai.aws.lexis.com/lawfirms/414774,4c52dd5ecc956f21c40022d4,CURRENT,,,,,,Include,
POS6813,Post & Schell,Post & Schell PC,Post & Schell,Post & Schell,Post & Schell,926143,urn:entity:lfm-926143,https://yoda.lexisai.aws.lexis.com/lawfirms/926143,4c52dd5ecc956f21c40022d6,CURRENT,,,,,,Include,
POT1196,Potter Anderson,Potter Anderson & Corroon LLP,Potter Anderson,Potter Anderson,Potter Anderson,287697,urn:entity:lfm-287697,https://yoda.lexisai.aws.lexis.com/lawfirms/287697,4c52dd5ecc956f21c40022da,CURRENT,,,,,,Include,
POT7212,Potomac Law Group,Potomac Law Group PLLC,Potomac Law,Potomac Law Group,Potomac Law Group,300748137,urn:entity:lfm-300748137,https://yoda.lexisai.aws.lexis.com/lawfirms/300748137,54749825f116e44595001049,CURRENT,,,,,,Include,
POY7301,Poyner Spruill,Poyner Spruill LLP,Poyner Spruill,Poyner Spruill,Poyner Spruill,1118481,urn:entity:lfm-1118481,https://yoda.lexisai.aws.lexis.com/lawfirms/1118481,4c52dd5ecc956f21c40022e3,CURRENT,,,,,,Include,
PRE6129,Preti Flaherty,Preti Flaherty Beliveau & Pachios Chartered LLP,Preti Flaherty,Preti Flaherty,Preti Flaherty,511001,urn:entity:lfm-511001,https://yoda.lexisai.aws.lexis.com/lawfirms/511001,4c52dd5ecc956f21c40022e9,CURRENT,,,,,,Include,
PRI9443,Prince Lobel Tye,Prince Lobel Tye LLP,Prince Lobel Tye,Prince Lobel Tye,Prince Lobel Tye,544367,urn:entity:lfm-544367,https://yoda.lexisai.aws.lexis.com/lawfirms/544367,,CURRENT,,,,,,Include,
PRO5254,Procopio Cory,Procopio Cory Hargreaves & Savitch LLP,Procopio Cory,Procopio Cory,Procopio Cory,184148,urn:entity:lfm-184148,https://yoda.lexisai.aws.lexis.com/lawfirms/184148,4c52dd5ecc956f21c40022f7,CURRENT,,,,,,Include,
PRO6020,Proskauer Rose,Proskauer Rose LLP,Proskauer,Proskauer Rose,Proskauer Rose,123738,urn:entity:lfm-123738,https://yoda.lexisai.aws.lexis.com/lawfirms/123738,4c52dd5ecc956f21c40022f9,CURRENT,,,,,,Include,
PRY8916,Pryor Cashman,Pryor Cashman LLP,Pryor Cashman,Pryor Cashman,Pryor Cashman,415643,urn:entity:lfm-415643,https://yoda.lexisai.aws.lexis.com/lawfirms/415643,4c52dd5ecc956f21c40022fc,CURRENT,,,,,,Include,
PUL4467,Pullman & Comley,Pullman & Comley LLC,Pullman & Comley,Pullman & Comley,Pullman & Comley,266126,urn:entity:lfm-266126,https://yoda.lexisai.aws.lexis.com/lawfirms/266126,4c52dd5ecc956f21c4002301,CURRENT,,,,,,Include,
QUA9405,Quarles & Brady,Quarles & Brady LLP,Quarles & Brady,Quarles & Brady,Quarles & Brady,40942,urn:entity:lfm-40942,https://yoda.lexisai.aws.lexis.com/lawfirms/40942,4c52dd5ecc956f21c4002308,CURRENT,,,,,,Include,
QUI1960,Quintairos Prieto,Quintairos Prieto Wood & Boyer PA,Quintairos Prieto,Quintairos Prieto,Quintairos Prieto,669292,urn:entity:lfm-669292,https://yoda.lexisai.aws.lexis.com/lawfirms/669292,50a287360f5f5f5197004798,CURRENT,,,,,,Include,
QUI6477,Quinn Emanuel,Quinn Emanuel Urquhart & Sullivan LLP,Quinn Emanuel,Quinn Emanuel,Quinn Emanuel,91070,urn:entity:lfm-91070,https://yoda.lexisai.aws.lexis.com/lawfirms/91070,4c52dd5ecc956f21c4002310,CURRENT,,,,,,Include,
RAW3677,Rawle & Henderson,Rawle & Henderson LLP,Rawle & Henderson,Rawle & Henderson,Rawle & Henderson,7031236,urn:entity:lfm-7031236,https://yoda.lexisai.aws.lexis.com/lawfirms/7031236,4c52dd5ecc956f21c4002331,CURRENT,,,,,,Include,
RAY7430,Ray Quinney,Ray Quinney & Nebeker PC,Ray Quinney,Ray Quinney,Ray Quinney,931699,urn:entity:lfm-931699,https://yoda.lexisai.aws.lexis.com/lawfirms/931699,4c52dd5ecc956f21c4002332,CURRENT,,,,,,Include,
REE5164,Reed Smith,Reed Smith LLP,Reed Smith,Reed Smith,Reed Smith,311725,urn:entity:lfm-311725,https://yoda.lexisai.aws.lexis.com/lawfirms/311725,4c52dd5ecc956f21c400233d,CURRENT,,,,,,Include,
REI4284,Reinhart Boerner,Reinhart Boerner Van Deuren SC,Reinhart Boerner,Reinhart Boerner,Reinhart Boerner,255318,urn:entity:lfm-255318,https://yoda.lexisai.aws.lexis.com/lawfirms/255318,4c52dd5fcc956f21c400234b,CURRENT,,,,,,Include,
REM1460,Reminger,Reminger,Reminger,Reminger Co.,Reminger Co.,2231386,urn:entity:lfm-2231386,https://yoda.lexisai.aws.lexis.com/lawfirms/2231386,4c52dd5fcc956f21c4002350,CURRENT,,,,,,Include,
RES7676,Resnick & Louis,Resnick & Louis PC,Resnick & Louis,Resnick & Louis,Resnick & Louis,156560709,urn:entity:lfm-156560709,https://yoda.lexisai.aws.lexis.com/lawfirms/156560709,551ab661ddb4aa29610029a9,CURRENT,,,,,,Include,
RIC1321,Richards Layton,Richards Layton & Finger PA,Richards Layton,Richards Layton,Richards Layton,287855,urn:entity:lfm-287855,https://yoda.lexisai.aws.lexis.com/lawfirms/287855,4c52dd5fcc956f21c4002369,CURRENT,,,,,,Include,
RIE1481,Riemer & Braunstein,Riemer & Braunstein LLP,Riemer & Braunstein,Riemer & Braunstein,Riemer & Braunstein,544854,urn:entity:lfm-544854,https://yoda.lexisai.aws.lexis.com/lawfirms/544854,4c52dd5fcc956f21c4002376,CURRENT,,,,,,Include,
RIG1996,Riggs Abney Neal,Riggs Abney Neal Turpen Orbison and Lewis PC,Riggs Abney,Riggs Abney,Riggs Abney,248006,urn:entity:lfm-248006,https://yoda.lexisai.aws.lexis.com/lawfirms/248006,,CURRENT,,,,,,Include,
RIK8054,Riker Danzig,Riker Danzig LLP,Riker Danzig,Riker Danzig,Riker Danzig,907614,urn:entity:lfm-907614,https://yoda.lexisai.aws.lexis.com/lawfirms/907614,4c52dd5fcc956f21c4002379,CURRENT,,,,,,Include,
